mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVMP__C,param_SVMP__cache_size,param_SVMP__class_weight,param_SVMP__coef0,param_SVMP__degree,param_SVMP__gamma,param_SVMP__kernel,param_SVMP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.004848778247833252,0.00023166719861407561,0.0017045140266418457,0.00019954747568526053,0.1,8000,balanced,1,3,0.00035938136638046257,poly,40000,"{'SVMP__C': 0.1, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 1, 'SVMP__degree': 3, 'SVMP__gamma': 0.00035938136638046257, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.5,0.5,0.5,0.8095238095238096,0.5769266610753891,0.13376442728092403,215
0.004384040832519531,0.00013018451306471543,0.0015888214111328125,0.00015456650923837702,0.1,8000,balanced,1,3,0.004641588833612782,poly,40000,"{'SVMP__C': 0.1, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 1, 'SVMP__degree': 3, 'SVMP__gamma': 0.004641588833612782, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.9140625,0.90625,0.9375,0.9130704365079366,0.9177298345137141,0.011818703719796899,140
0.003463923931121826,8.155472907143945e-05,0.0013580322265625,0.00011581340463299932,0.1,8000,balanced,1,3,0.05994842503189421,poly,40000,"{'SVMP__C': 0.1, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 1, 'SVMP__degree': 3, 'SVMP__gamma': 0.05994842503189421, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.9609375,0.9140625,0.9609375,0.9368799603174603,0.943216741605318,0.019498921906974293,62
0.0037229061126708984,0.0002426933674384426,0.0011691451072692871,4.143354620541548e-05,0.1,8000,balanced,1,3,0.7742636826811278,poly,40000,"{'SVMP__C': 0.1, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 1, 'SVMP__degree': 3, 'SVMP__gamma': 0.7742636826811278, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.9296875,0.9609375,0.953125,0.9449404761904763,0.9471769872332495,0.011582570181537938,51
0.0037897229194641113,0.0002193736865619661,0.0011610984802246094,6.019089401897125e-05,0.1,8000,balanced,1,3,10.0,poly,40000,"{'SVMP__C': 0.1, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 1, 'SVMP__degree': 3, 'SVMP__gamma': 10.0, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.9609375,0.9453125,0.9296875,0.8975694444444444,0.9334468090889324,0.023409803869892273,87
0.004859447479248047,0.0002652374813874084,0.0016475319862365723,0.00014063678989677136,0.2,8000,balanced,0,1,1e-09,poly,40000,"{'SVMP__C': 0.2, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 0, 'SVMP__degree': 1, 'SVMP__gamma': 1e-09, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.5,0.5,0.5,0.8095238095238096,0.5769266610753891,0.13376442728092403,215
0.004806458950042725,6.672321352662445e-05,0.0016810894012451172,0.00012211721886264896,0.2,8000,balanced,0,1,1.2915496650148827e-08,poly,40000,"{'SVMP__C': 0.2, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 0, 'SVMP__degree': 1, 'SVMP__gamma': 1.2915496650148827e-08, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.5,0.5,0.5,0.8095238095238096,0.5769266610753891,0.13376442728092403,215
0.00479578971862793,0.00019066369695988562,0.0015702247619628906,2.9090486387997696e-05,0.2,8000,balanced,0,1,1.668100537200059e-07,poly,40000,"{'SVMP__C': 0.2, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 0, 'SVMP__degree': 1, 'SVMP__gamma': 1.668100537200059e-07, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.5,0.5,0.5,0.8095238095238096,0.5769266610753891,0.13376442728092403,215
0.004991352558135986,0.0005535634118774435,0.001583874225616455,2.5781954475754838e-05,0.2,8000,balanced,0,1,2.1544346900318865e-06,poly,40000,"{'SVMP__C': 0.2, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 0, 'SVMP__degree': 1, 'SVMP__gamma': 2.1544346900318865e-06, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.5,0.5,0.5,0.8095238095238096,0.5769266610753891,0.13376442728092403,215
0.004844009876251221,0.00017240131161610123,0.0016200542449951172,7.840945144201586e-05,0.2,8000,balanced,0,1,2.782559402207126e-05,poly,40000,"{'SVMP__C': 0.2, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 0, 'SVMP__degree': 1, 'SVMP__gamma': 2.782559402207126e-05, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.5,0.5,0.5,0.8095238095238096,0.5769266610753891,0.13376442728092403,215
0.004861712455749512,0.00025794424976616654,0.0016602277755737305,0.00013762860908633073,0.2,8000,balanced,0,1,0.00035938136638046257,poly,40000,"{'SVMP__C': 0.2, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 0, 'SVMP__degree': 1, 'SVMP__gamma': 0.00035938136638046257, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.5,0.5,0.5,0.8095238095238096,0.5769266610753891,0.13376442728092403,215
0.0046007633209228516,0.00023500780383048782,0.0015401840209960938,4.768878194599478e-05,0.2,8000,balanced,0,1,0.004641588833612782,poly,40000,"{'SVMP__C': 0.2, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 0, 'SVMP__degree': 1, 'SVMP__gamma': 0.004641588833612782, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.890625,0.8828125,0.9296875,0.8892609126984127,0.8981137689093903,0.01849015103000538,147
0.005218207836151123,0.0013080028769953738,0.002129495143890381,0.0006352191213120008,0.2,8000,balanced,0,1,0.05994842503189421,poly,40000,"{'SVMP__C': 0.2, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 0, 'SVMP__degree': 1, 'SVMP__gamma': 0.05994842503189421, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.9453125,0.921875,0.9453125,0.9290674603174603,0.935404241605318,0.010247549015156714,81
0.00497204065322876,0.00031588290585277357,0.001862943172454834,0.0002111349899254961,0.2,8000,balanced,0,1,0.7742636826811278,poly,40000,"{'SVMP__C': 0.2, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 0, 'SVMP__degree': 1, 'SVMP__gamma': 0.7742636826811278, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.9609375,0.9375,0.96875,0.9604414682539683,0.9569003257695773,0.011689690844697303,35
0.004277408123016357,0.00034436864518529897,0.0013854503631591797,4.4233232969097364e-05,0.2,8000,balanced,0,1,10.0,poly,40000,"{'SVMP__C': 0.2, 'SVMP__cache_size': 8000, 'SVMP__class_weight': 'balanced', 'SVMP__coef0': 0, 'SVMP__degree': 1, 'SVMP__gamma': 10.0, 'SVMP__kernel': 'poly', 'SVMP__max_iter': 40000}",0.96875,0.96875,0.984375,0.9604414682539683,0.9705989559065635,0.008654049184247566,17
